Order_Id,Customer_Name,Customer_Id,Product_Name,Product_Cost,Pur_Date
6200,Karteek,4,34in Ultrawide Monitor,63000,8/4/2019 17:00
6201,Karteek,4,20in Monitor,60000,8/4/2019 18:00
6202,Lavanya,16,LG Washing Machine,75000,8/4/2019 19:00
6203,Karteek,4,iPhone 11,50000,8/4/2019 20:00
6204,Karteek,4,iPhone 8,75000,8/4/2019 21:00
6205,Balaji,12,Macbook Pro Laptop,75999,8/4/2019 22:00
6206,Vinay,10,20in Monitor,75000,8/4/2019 23:00
6207,Madhurima,7,Apple iPad 10.2-inch,63000,8/5/2019 0:00
6208,Partha,8,LG ThinQ Refrigerator ,50000,8/5/2019 1:00
6209,Siddhu,18,20in Monitor,60000,8/5/2019 2:00
6210,Partha,8,27in FHD Monitor,69999,8/5/2019 3:00
6211,Jaya Chandra,21,20in Monitor,50000,8/5/2019 4:00
6212,Tarun,11,LG ThinQ Refrigerator ,63999,8/5/2019 5:00
6213,Tarun,11,Macbook Pro Laptop,61000,8/5/2019 6:00
6214,Harsha,5,LG Washing Machine,50000,8/5/2019 7:00
6215,Madhurima,7,ThinkPad Laptop,50000,8/5/2019 8:00
6216,Harsha,5,Macbook Pro Laptop,63000,8/5/2019 9:00
6217,Shafi,25,Flatscreen TV,63999,8/5/2019 10:00
6218,Venki,15,Samsung Galaxy S9 Plus,65999,8/5/2019 11:00
6219,Neelima,19,Apple iPad 10.2-inch,65999,8/5/2019 12:00
6220,Venki,15,Samsung Galaxy S9 Plus,65000,8/5/2019 13:00
6221,Siddhu,18,Apple Airpods Headphones,59000,8/5/2019 14:00
6222,Daniel,6,Google Phone,60000,8/5/2019 15:00
6223,Siddhu,18,iPhone 11,55999,8/5/2019 16:00
6224,Jaya Chandra,21,Samsung Galaxy S20,69000,8/5/2019 17:00
6225,Venki,15,LG Washing Machine,55000,8/5/2019 18:00
6226,Tarun,11,34in Ultrawide Monitor,65999,8/5/2019 19:00
6227,Balaji,12,Apple iPad 10.2-inch,69999,8/5/2019 20:00
6228,Siddhu,18,Google Phone,60000,8/5/2019 21:00
6229,Madhurima,7,20in Monitor,63000,8/5/2019 22:00
6230,Venu,23,Bose SoundSport Headphones,69000,8/5/2019 23:00
6231,Chaithanya,14,ThinkPad Laptop,60000,8/6/2019 0:00
6232,Veeru,3,LG Washing Machine,65000,8/6/2019 1:00
6233,Veeru,3,LG Washing Machine,51999,8/6/2019 2:00
6234,Shahid,20,Apple iPad 10.2-inch,55000,8/6/2019 3:00
6235,Kedar,2,iPhone 7s,51999,8/6/2019 4:00
6236,Kedar,2,20in Monitor,63999,8/6/2019 5:00
6237,Mohan,24,27in FHD Monitor,55999,8/6/2019 6:00
6238,Sumanth,22,iPhone 9,63999,8/6/2019 7:00
6239,Chaithanya,14,Google Phone,63000,8/6/2019 8:00
6240,Jaya Chandra,21,Apple Airpods Headphones,63999,8/6/2019 9:00
6241,Jaya Chandra,21,iPhone 7s,60000,8/6/2019 10:00
6242,Jaya Chandra,21,Google Phone,75999,8/6/2019 11:00
6243,Veeru,3,Flatscreen TV,63000,8/6/2019 12:00
6244,Mohan,24,iPhone 11,69000,8/6/2019 13:00
6245,Veeru,3,LG Washing Machine,69999,8/6/2019 14:00
6246,Sumanth,22,Samsung Galaxy S20,59000,8/6/2019 15:00
6247,Kedar,2,Macbook Pro Laptop,69000,8/6/2019 16:00
6248,Harsha,5,LG Mobile,59000,8/6/2019 17:00
6249,Kedar,2,27in 4K Gaming Monitor,60000,8/6/2019 18:00
6250,Siddhu,18,LG Washing Machine,65999,8/6/2019 19:00
6251,Venki,15,Google Phone,69000,8/6/2019 20:00
6252,Harsha,5,20in Monitor,69999,8/6/2019 21:00
6253,Harsha,5,34in Ultrawide Monitor,51999,8/6/2019 22:00
6254,Tarun,11,Apple Airpods Headphones,61000,8/6/2019 23:00
6255,Veeru,3,iPhone 8,60000,8/7/2019 0:00
6256,Neelima,19,LG Washing Machine,75000,8/7/2019 1:00
6257,Vijay,9,ThinkPad Laptop,59000,8/7/2019 2:00
6258,Jaya Chandra,21,Flatscreen TV,65999,8/7/2019 3:00
6259,Karteek,4,LG ThinQ Refrigerator ,60000,8/7/2019 4:00
6260,Kedar,2,Macbook Pro Laptop,65999,8/7/2019 5:00
6261,Sumanth,22,Samsung Galaxy S20,51999,8/7/2019 6:00
6262,Kedar,2,LG ThinQ Refrigerator ,69999,8/7/2019 7:00
6263,Mohan,24,27in 4K Gaming Monitor,63000,8/7/2019 8:00
6264,Venki,15,Samsung Galaxy S20,65999,8/7/2019 9:00
6265,Neelima,19,LG Mobile,65999,8/7/2019 10:00
6266,Venki,15,Apple iPad 10.2-inch,75999,8/7/2019 11:00
6267,Veeru,3,Flatscreen TV,69999,8/7/2019 12:00
6268,Kedar,2,27in 4K Gaming Monitor,63000,8/7/2019 13:00
6269,Jaya Chandra,21,Samsung Galaxy S9 Plus,50000,8/7/2019 14:00
6270,Mallikarjun,13,LG ThinQ Refrigerator ,75000,8/7/2019 15:00
6271,Harsha,5,ThinkPad Laptop,65999,8/7/2019 16:00
6272,Balaji,12,iPhone 7s,65999,8/7/2019 17:00
6273,Balaji,12,Macbook Pro Laptop,75999,8/7/2019 18:00
6274,Jaya Chandra,21,LG Mobile,75999,8/7/2019 19:00
6275,Venu,23,Apple iPad 10.2-inch,63999,8/7/2019 20:00
6276,Vinay,10,ThinkPad Laptop,51999,8/7/2019 21:00
6277,Partha,8,20in Monitor,65999,8/7/2019 22:00
6278,Tarun,11,LG Washing Machine,50000,8/7/2019 23:00
6279,Neelima,19,Flatscreen TV,59000,8/8/2019 0:00
6280,Nireekshan,1,LG ThinQ Refrigerator ,59000,8/8/2019 1:00
6281,Shafi,25,Samsung Galaxy S20,50000,8/8/2019 2:00
6282,Vijay,9,iPhone 7s,63999,8/8/2019 3:00
6283,Lavanya,16,iPhone 8,65999,8/8/2019 4:00
6284,Venu,23,LG Washing Machine,50000,8/8/2019 5:00
6285,Mallikarjun,13,Flatscreen TV,50000,8/8/2019 6:00
6286,Veeru,3,iPhone 7s,63000,8/8/2019 7:00
6287,Vinay,10,34in Ultrawide Monitor,75000,8/8/2019 8:00
6288,Neelima,19,Apple iPad 10.2-inch,75999,8/8/2019 9:00
6289,Siddhu,18,iPhone 11,75000,8/8/2019 10:00
6290,Veeru,3,Bose SoundSport Headphones,55000,8/8/2019 11:00
6291,Balaji,12,27in FHD Monitor,60000,8/8/2019 12:00
6292,Vijay,9,34in Ultrawide Monitor,65000,8/8/2019 13:00
6293,Shahid,20,iPhone 7s,69000,8/8/2019 14:00
6294,Mallikarjun,13,iPhone 11,75999,8/8/2019 15:00
6295,Chaithanya,14,iPhone 7s,51999,8/8/2019 16:00
6296,Siddhu,18,Google Phone,60000,8/8/2019 17:00
6297,Tarun,11,27in FHD Monitor,61000,8/8/2019 18:00
6298,Balaji,12,iPhone 9,65000,8/8/2019 19:00
6299,Siddhu,18,LG Mobile,61000,8/8/2019 20:00
6300,Madhurima,7,Samsung Galaxy S20,50000,8/8/2019 21:00
6301,Veeru,3,Google Phone,51999,8/8/2019 22:00
6302,Shafi,25,20in Monitor,65999,8/8/2019 23:00
6303,Neelima,19,LG Washing Machine,63000,8/9/2019 0:00
6304,Karteek,4,LG Mobile,65000,8/9/2019 1:00
6305,Jaya Chandra,21,Google Phone,63999,8/9/2019 2:00
6306,Mallikarjun,13,iPhone 7s,61000,8/9/2019 3:00
6307,Pradhan,17,Samsung Galaxy S9 Plus,65999,8/9/2019 4:00
6308,Sumanth,22,iPhone 8,50000,8/9/2019 5:00
6309,Shahid,20,LG Mobile,60000,8/9/2019 6:00
6310,Karteek,4,Apple iPad 10.2-inch,63999,8/9/2019 7:00
6311,Siddhu,18,Macbook Pro Laptop,59000,8/9/2019 8:00
6312,Jaya Chandra,21,Bose SoundSport Headphones,65999,8/9/2019 9:00
6313,Mohan,24,LG Washing Machine,55000,8/9/2019 10:00
6314,Kedar,2,iPhone 7s,55999,8/9/2019 11:00
6315,Siddhu,18,27in FHD Monitor,75999,8/9/2019 12:00
6316,Mohan,24,Bose SoundSport Headphones,65999,8/9/2019 13:00
6317,Vinay,10,27in FHD Monitor,65999,8/9/2019 14:00
6318,Venu,23,ThinkPad Laptop,65999,8/9/2019 15:00
6319,Pradhan,17,34in Ultrawide Monitor,69999,8/9/2019 16:00
6320,Veeru,3,Samsung Galaxy S20,65999,8/9/2019 17:00
6321,Nireekshan,1,27in 4K Gaming Monitor,55000,8/9/2019 18:00
6322,Daniel,6,34in Ultrawide Monitor,59000,8/9/2019 19:00
6323,Vinay,10,iPhone 8,61000,8/9/2019 20:00
6324,Shafi,25,Apple iPad 10.2-inch,60000,8/9/2019 21:00
6325,Venki,15,Apple iPad 10.2-inch,61000,8/9/2019 22:00
6326,Harsha,5,27in FHD Monitor,65000,8/9/2019 23:00
6327,Shahid,20,27in FHD Monitor,60000,8/10/2019 0:00
6328,Mallikarjun,13,27in FHD Monitor,65999,8/10/2019 1:00
6329,Vijay,9,LG Washing Machine,69999,8/10/2019 2:00
6330,Balaji,12,Flatscreen TV,65999,8/10/2019 3:00
6331,Mallikarjun,13,iPhone 9,65999,8/10/2019 4:00
6332,Mallikarjun,13,LG Washing Machine,69999,8/10/2019 5:00
6333,Jaya Chandra,21,iPhone 8,65000,8/10/2019 6:00
6334,Shafi,25,34in Ultrawide Monitor,69000,8/10/2019 7:00
6335,Karteek,4,Apple iPad 10.2-inch,75999,8/10/2019 8:00
6336,Sumanth,22,20in Monitor,75999,8/10/2019 9:00
6337,Mohan,24,iPhone 8,69000,8/10/2019 10:00
6338,Nireekshan,1,Google Phone,75000,8/10/2019 11:00
6339,Shahid,20,20in Monitor,51999,8/10/2019 12:00
6340,Jaya Chandra,21,27in 4K Gaming Monitor,65999,8/10/2019 13:00
6341,Kedar,2,LG ThinQ Refrigerator ,60000,8/10/2019 14:00
6342,Shafi,25,Samsung Galaxy S20,69000,8/10/2019 15:00
6343,Mohan,24,Samsung Galaxy S9 Plus,61000,8/10/2019 16:00
6344,Nireekshan,1,Apple iPad 10.2-inch,69000,8/10/2019 17:00
6345,Mallikarjun,13,34in Ultrawide Monitor,55000,8/10/2019 18:00
6346,Vijay,9,27in 4K Gaming Monitor,55999,8/10/2019 19:00
6347,Lavanya,16,Apple Airpods Headphones,69999,8/10/2019 20:00
6348,Shafi,25,27in 4K Gaming Monitor,55999,8/10/2019 21:00
6349,Chaithanya,14,LG Mobile,69000,8/10/2019 22:00
6350,Daniel,6,Samsung Galaxy S20,63999,8/10/2019 23:00
6351,Venu,23,Bose SoundSport Headphones,75999,8/11/2019 0:00
6352,Karteek,4,iPhone 8,63999,8/11/2019 1:00
6353,Pradhan,17,Apple Airpods Headphones,65999,8/11/2019 2:00
6354,Venki,15,iPhone 7s,65000,8/11/2019 3:00
6355,Venki,15,Samsung Galaxy S9 Plus,63999,8/11/2019 4:00
6356,Lavanya,16,Google Phone,75000,8/11/2019 5:00
6357,Karteek,4,LG Mobile,63000,8/11/2019 6:00
6358,Tarun,11,Bose SoundSport Headphones,55999,8/11/2019 7:00
6359,Venki,15,iPhone 11,50000,8/11/2019 8:00
6360,Nireekshan,1,Flatscreen TV,50000,8/11/2019 9:00
6361,Mohan,24,20in Monitor,65999,8/11/2019 10:00
6362,Vinay,10,Google Phone,55000,8/11/2019 11:00
6363,Sumanth,22,iPhone 7s,50000,8/11/2019 12:00
6364,Neelima,19,27in FHD Monitor,75999,8/11/2019 13:00
6365,Vijay,9,LG Mobile,69999,8/11/2019 14:00
6366,Jaya Chandra,21,Samsung Galaxy S20,75000,8/11/2019 15:00
6367,Pradhan,17,LG ThinQ Refrigerator ,55000,8/11/2019 16:00
6368,Balaji,12,Macbook Pro Laptop,65999,8/11/2019 17:00
6369,Shafi,25,20in Monitor,69000,8/11/2019 18:00
6370,Partha,8,iPhone 8,55999,8/11/2019 19:00
6371,Siddhu,18,34in Ultrawide Monitor,61000,8/11/2019 20:00
6372,Sumanth,22,iPhone 8,65999,8/11/2019 21:00
6373,Shahid,20,27in FHD Monitor,63999,8/11/2019 22:00
6374,Siddhu,18,iPhone 11,69999,8/11/2019 23:00
6375,Vinay,10,ThinkPad Laptop,50000,8/12/2019 0:00
6376,Chaithanya,14,Flatscreen TV,69999,8/12/2019 1:00
6377,Neelima,19,iPhone 8,63999,8/12/2019 2:00
6378,Venu,23,27in 4K Gaming Monitor,65999,8/12/2019 3:00
6379,Mallikarjun,13,27in 4K Gaming Monitor,59000,8/12/2019 4:00
6380,Neelima,19,Google Phone,60000,8/12/2019 5:00
6381,Tarun,11,Bose SoundSport Headphones,51999,8/12/2019 6:00
6382,Chaithanya,14,Macbook Pro Laptop,59000,8/12/2019 7:00
6383,Neelima,19,Apple iPad 10.2-inch,75000,8/12/2019 8:00
6384,Kedar,2,iPhone 11,75999,8/12/2019 9:00
6385,Vijay,9,Google Phone,75000,8/12/2019 10:00
6386,Vinay,10,Samsung Galaxy S20,55999,8/12/2019 11:00
6387,Sumanth,22,Macbook Pro Laptop,69000,8/12/2019 12:00
6388,Neelima,19,Apple iPad 10.2-inch,75999,8/12/2019 13:00
6389,Mohan,24,Apple iPad 10.2-inch,65000,8/12/2019 14:00
6390,Veeru,3,20in Monitor,65000,8/12/2019 15:00
6391,Jaya Chandra,21,Apple Airpods Headphones,51999,8/12/2019 16:00
6392,Neelima,19,Flatscreen TV,63000,8/12/2019 17:00
6393,Harsha,5,Macbook Pro Laptop,61000,8/12/2019 18:00
6394,Balaji,12,Samsung Galaxy S20,59000,8/12/2019 19:00
6395,Veeru,3,iPhone 11,69000,8/12/2019 20:00
6396,Vijay,9,Apple Airpods Headphones,65999,8/12/2019 21:00
6397,Chaithanya,14,Bose SoundSport Headphones,55000,8/12/2019 22:00
6398,Harsha,5,20in Monitor,55000,8/12/2019 23:00
6399,Partha,8,Apple iPad 10.2-inch,63999,8/13/2019 0:00
6400,Harsha,5,Flatscreen TV,55000,8/13/2019 1:00
6401,Sumanth,22,27in FHD Monitor,65999,8/13/2019 2:00
6402,Harsha,5,Google Phone,63000,8/13/2019 3:00
6403,Chaithanya,14,34in Ultrawide Monitor,60000,8/13/2019 4:00
6404,Veeru,3,Apple iPad 10.2-inch,65999,8/13/2019 5:00
6405,Nireekshan,1,Macbook Pro Laptop,50000,8/13/2019 6:00
6406,Shahid,20,Flatscreen TV,60000,8/13/2019 7:00
6407,Tarun,11,Flatscreen TV,59000,8/13/2019 8:00
6408,Jaya Chandra,21,27in FHD Monitor,65999,8/13/2019 9:00
6409,Chaithanya,14,iPhone 9,51999,8/13/2019 10:00
6410,Pradhan,17,Samsung Galaxy S9 Plus,63999,8/13/2019 11:00
6411,Veeru,3,LG Washing Machine,65000,8/13/2019 12:00
6412,Daniel,6,iPhone 9,55999,8/13/2019 13:00
6413,Partha,8,Bose SoundSport Headphones,63000,8/13/2019 14:00
6414,Harsha,5,Google Phone,65000,8/13/2019 15:00
6415,Chaithanya,14,Bose SoundSport Headphones,69999,8/13/2019 16:00
6416,Tarun,11,Flatscreen TV,60000,8/13/2019 17:00
6417,Mohan,24,Google Phone,69000,8/13/2019 18:00
6418,Partha,8,ThinkPad Laptop,69999,8/13/2019 19:00
6419,Vinay,10,iPhone 8,69000,8/13/2019 20:00
6420,Venki,15,27in 4K Gaming Monitor,55000,8/13/2019 21:00
6421,Pradhan,17,LG Washing Machine,65000,8/13/2019 22:00
6422,Karteek,4,LG Washing Machine,55999,8/13/2019 23:00
6423,Daniel,6,34in Ultrawide Monitor,65000,8/14/2019 0:00
6424,Vinay,10,Samsung Galaxy S9 Plus,61000,8/14/2019 1:00
6425,Kedar,2,iPhone 11,63999,8/14/2019 2:00
6426,Siddhu,18,iPhone 7s,65000,8/14/2019 3:00
6427,Nireekshan,1,Flatscreen TV,69000,8/14/2019 4:00
6428,Chaithanya,14,27in FHD Monitor,61000,8/14/2019 5:00
6429,Jaya Chandra,21,LG Mobile,75000,8/14/2019 6:00
6430,Siddhu,18,Apple Airpods Headphones,51999,8/14/2019 7:00
6431,Jaya Chandra,21,iPhone 8,65000,8/14/2019 8:00
6432,Sumanth,22,LG ThinQ Refrigerator ,61000,8/14/2019 9:00
6433,Jaya Chandra,21,27in FHD Monitor,65000,8/14/2019 10:00
6434,Shahid,20,20in Monitor,63999,8/14/2019 11:00
6435,Karteek,4,Apple Airpods Headphones,65000,8/14/2019 12:00
6436,Shahid,20,iPhone 9,63999,8/14/2019 13:00
6437,Vijay,9,Bose SoundSport Headphones,75999,8/14/2019 14:00
6438,Lavanya,16,iPhone 8,59000,8/14/2019 15:00
6439,Veeru,3,34in Ultrawide Monitor,65999,8/14/2019 16:00
6440,Venki,15,27in FHD Monitor,61000,8/14/2019 17:00
6441,Vijay,9,iPhone 9,60000,8/14/2019 18:00
6442,Mohan,24,Samsung Galaxy S9 Plus,59000,8/14/2019 19:00
6443,Veeru,3,LG Mobile,63000,8/14/2019 20:00
6444,Karteek,4,Flatscreen TV,51999,8/14/2019 21:00
6445,Lavanya,16,iPhone 9,55000,8/14/2019 22:00
6446,Neelima,19,iPhone 8,65999,8/14/2019 23:00
6447,Madhurima,7,Google Phone,69999,8/15/2019 0:00
6448,Jaya Chandra,21,LG Washing Machine,51999,8/15/2019 1:00
6449,Mallikarjun,13,ThinkPad Laptop,51999,8/15/2019 2:00
6450,Karteek,4,Apple Airpods Headphones,63000,8/15/2019 3:00
6451,Vinay,10,Apple Airpods Headphones,55999,8/15/2019 4:00
6452,Vijay,9,Apple Airpods Headphones,75000,8/15/2019 5:00
6453,Venki,15,iPhone 9,65999,8/15/2019 6:00
6454,Siddhu,18,Flatscreen TV,60000,8/15/2019 7:00
6455,Siddhu,18,Apple iPad 10.2-inch,65999,8/15/2019 8:00
6456,Venki,15,LG Mobile,60000,8/15/2019 9:00
6457,Mallikarjun,13,ThinkPad Laptop,51999,8/15/2019 10:00
6458,Pradhan,17,Google Phone,75999,8/15/2019 11:00
6459,Pradhan,17,iPhone 9,55999,8/15/2019 12:00
6460,Karteek,4,iPhone 11,69000,8/15/2019 13:00
6461,Nireekshan,1,LG Mobile,60000,8/15/2019 14:00
6462,Sumanth,22,Samsung Galaxy S20,69999,8/15/2019 15:00
6463,Venu,23,Macbook Pro Laptop,63000,8/15/2019 16:00
6464,Mohan,24,Samsung Galaxy S20,65999,8/15/2019 17:00
6465,Harsha,5,LG ThinQ Refrigerator ,60000,8/15/2019 18:00
6466,Tarun,11,iPhone 8,63000,8/15/2019 19:00
6467,Tarun,11,34in Ultrawide Monitor,75000,8/15/2019 20:00
6468,Karteek,4,LG ThinQ Refrigerator ,65000,8/15/2019 21:00
6469,Daniel,6,iPhone 9,60000,8/15/2019 22:00
6470,Lavanya,16,Google Phone,60000,8/15/2019 23:00
6471,Vijay,9,34in Ultrawide Monitor,69999,8/16/2019 0:00
6472,Partha,8,27in 4K Gaming Monitor,75000,8/16/2019 1:00
6473,Venu,23,LG Washing Machine,65999,8/16/2019 2:00
6474,Sumanth,22,iPhone 7s,75999,8/16/2019 3:00
6475,Vinay,10,iPhone 8,75000,8/16/2019 4:00
6476,Pradhan,17,Flatscreen TV,75000,8/16/2019 5:00
6477,Vijay,9,iPhone 11,69999,8/16/2019 6:00
6478,Pradhan,17,Samsung Galaxy S20,75999,8/16/2019 7:00
6479,Neelima,19,LG Washing Machine,63999,8/16/2019 8:00
6480,Chaithanya,14,Samsung Galaxy S20,51999,8/16/2019 9:00
6481,Balaji,12,iPhone 7s,63000,8/16/2019 10:00
6482,Pradhan,17,Flatscreen TV,69000,8/16/2019 11:00
6483,Tarun,11,iPhone 8,65999,8/16/2019 12:00
6484,Vijay,9,ThinkPad Laptop,69000,8/16/2019 13:00
6485,Veeru,3,LG Washing Machine,75000,8/16/2019 14:00
6486,Lavanya,16,Apple iPad 10.2-inch,65999,8/16/2019 15:00
6487,Nireekshan,1,Flatscreen TV,51999,8/16/2019 16:00
6488,Venki,15,iPhone 9,65999,8/16/2019 17:00
6489,Tarun,11,Google Phone,65999,8/16/2019 18:00
6490,Harsha,5,Google Phone,61000,8/16/2019 19:00
6491,Jaya Chandra,21,iPhone 11,55000,8/16/2019 20:00
6492,Vijay,9,Macbook Pro Laptop,65999,8/16/2019 21:00
6493,Chaithanya,14,Bose SoundSport Headphones,63000,8/16/2019 22:00
6494,Mohan,24,27in 4K Gaming Monitor,51999,8/16/2019 23:00
6495,Chaithanya,14,Apple Airpods Headphones,69000,8/17/2019 0:00
6496,Vijay,9,Samsung Galaxy S20,65999,8/17/2019 1:00
6497,Mohan,24,iPhone 8,63000,8/17/2019 2:00
6498,Karteek,4,Google Phone,63999,8/17/2019 3:00
6499,Mallikarjun,13,iPhone 9,61000,8/17/2019 4:00
6500,Venki,15,27in FHD Monitor,69999,8/17/2019 5:00
6501,Karteek,4,Macbook Pro Laptop,63999,8/17/2019 6:00
6502,Neelima,19,34in Ultrawide Monitor,55999,8/17/2019 7:00
6503,Sumanth,22,iPhone 7s,75999,8/17/2019 8:00
6504,Neelima,19,iPhone 11,75999,8/17/2019 9:00
6505,Mohan,24,iPhone 8,63999,8/17/2019 10:00
6506,Veeru,3,20in Monitor,75000,8/17/2019 11:00
6507,Nireekshan,1,Google Phone,75999,8/17/2019 12:00
6508,Mallikarjun,13,27in FHD Monitor,63999,8/17/2019 13:00
6509,Madhurima,7,iPhone 8,75999,8/17/2019 14:00
6510,Chaithanya,14,Apple iPad 10.2-inch,55000,8/17/2019 15:00
6511,Nireekshan,1,LG ThinQ Refrigerator ,75999,8/17/2019 16:00
6512,Jaya Chandra,21,Macbook Pro Laptop,60000,8/17/2019 17:00
6513,Pradhan,17,ThinkPad Laptop,65999,8/17/2019 18:00
6514,Venu,23,LG Mobile,65000,8/17/2019 19:00
6515,Nireekshan,1,20in Monitor,65000,8/17/2019 20:00
6516,Harsha,5,LG ThinQ Refrigerator ,65000,8/17/2019 21:00
6517,Shafi,25,Apple Airpods Headphones,61000,8/17/2019 22:00
6518,Venki,15,iPhone 7s,51999,8/17/2019 23:00
6519,Daniel,6,Macbook Pro Laptop,61000,8/18/2019 0:00
6520,Daniel,6,iPhone 9,75000,8/18/2019 1:00
6521,Venki,15,20in Monitor,69000,8/18/2019 2:00
6522,Tarun,11,Samsung Galaxy S20,65000,8/18/2019 3:00
6523,Lavanya,16,Apple iPad 10.2-inch,61000,8/18/2019 4:00
6524,Karteek,4,Flatscreen TV,63999,8/18/2019 5:00
6525,Partha,8,iPhone 7s,55999,8/18/2019 6:00
6526,Daniel,6,iPhone 9,69999,8/18/2019 7:00
6527,Venki,15,Macbook Pro Laptop,59000,8/18/2019 8:00
6528,Lavanya,16,Apple iPad 10.2-inch,69000,8/18/2019 9:00
6529,Vinay,10,LG Mobile,65000,8/18/2019 10:00
6530,Chaithanya,14,27in 4K Gaming Monitor,65999,8/18/2019 11:00
6531,Shafi,25,Samsung Galaxy S20,50000,8/18/2019 12:00
6532,Venu,23,LG Mobile,55999,8/18/2019 13:00
6533,Balaji,12,LG ThinQ Refrigerator ,51999,8/18/2019 14:00
6534,Karteek,4,Samsung Galaxy S9 Plus,69999,8/18/2019 15:00
6535,Daniel,6,Apple iPad 10.2-inch,63999,8/18/2019 16:00
6536,Lavanya,16,iPhone 7s,63000,8/18/2019 17:00
6537,Venu,23,iPhone 11,55000,8/18/2019 18:00
6538,Vijay,9,Samsung Galaxy S20,69000,8/18/2019 19:00
6539,Pradhan,17,LG Mobile,69000,8/18/2019 20:00
6540,Siddhu,18,iPhone 9,63000,8/18/2019 21:00
6541,Venu,23,LG Washing Machine,75000,8/18/2019 22:00
6542,Tarun,11,LG Mobile,63999,8/18/2019 23:00
6543,Balaji,12,iPhone 8,63999,8/19/2019 0:00
6544,Vinay,10,LG Mobile,65999,8/19/2019 1:00
6545,Neelima,19,Flatscreen TV,55999,8/19/2019 2:00
6546,Daniel,6,34in Ultrawide Monitor,60000,8/19/2019 3:00
6547,Shafi,25,Bose SoundSport Headphones,63000,8/19/2019 4:00
6548,Shahid,20,Samsung Galaxy S20,63000,8/19/2019 5:00
6549,Vinay,10,20in Monitor,59000,8/19/2019 6:00
6550,Lavanya,16,27in 4K Gaming Monitor,75000,8/19/2019 7:00
6551,Vinay,10,Apple Airpods Headphones,50000,8/19/2019 8:00
6552,Nireekshan,1,Macbook Pro Laptop,75999,8/19/2019 9:00
6553,Neelima,19,LG ThinQ Refrigerator ,75999,8/19/2019 10:00
6554,Mallikarjun,13,Google Phone,55000,8/19/2019 11:00
6555,Karteek,4,27in FHD Monitor,69000,8/19/2019 12:00
6556,Vinay,10,34in Ultrawide Monitor,75000,8/19/2019 13:00
6557,Tarun,11,Google Phone,65999,8/19/2019 14:00
6558,Chaithanya,14,20in Monitor,55999,8/19/2019 15:00
6559,Veeru,3,iPhone 7s,59000,8/19/2019 16:00
6560,Sumanth,22,Apple Airpods Headphones,65999,8/19/2019 17:00
6561,Daniel,6,Macbook Pro Laptop,65000,8/19/2019 18:00
6562,Balaji,12,Google Phone,75000,8/19/2019 19:00
6563,Karteek,4,iPhone 9,65999,8/19/2019 20:00
6564,Jaya Chandra,21,LG Washing Machine,63999,8/19/2019 21:00
6565,Partha,8,Macbook Pro Laptop,63999,8/19/2019 22:00
6566,Karteek,4,20in Monitor,63000,8/19/2019 23:00
6567,Daniel,6,34in Ultrawide Monitor,65999,8/20/2019 0:00
6568,Chaithanya,14,iPhone 8,65999,8/20/2019 1:00
6569,Harsha,5,iPhone 7s,63999,8/20/2019 2:00
6570,Vinay,10,Macbook Pro Laptop,55000,8/20/2019 3:00
6571,Venu,23,27in FHD Monitor,75999,8/20/2019 4:00
6572,Vinay,10,34in Ultrawide Monitor,55000,8/20/2019 5:00
6573,Balaji,12,LG Washing Machine,75999,8/20/2019 6:00
6574,Pradhan,17,LG Washing Machine,55999,8/20/2019 7:00
6575,Siddhu,18,Apple Airpods Headphones,60000,8/20/2019 8:00
6576,Chaithanya,14,LG ThinQ Refrigerator ,63999,8/20/2019 9:00
6577,Harsha,5,34in Ultrawide Monitor,69999,8/20/2019 10:00
6578,Jaya Chandra,21,iPhone 7s,55000,8/20/2019 11:00
6579,Venu,23,iPhone 11,63000,8/20/2019 12:00
6580,Partha,8,34in Ultrawide Monitor,65999,8/20/2019 13:00
6581,Chaithanya,14,Apple Airpods Headphones,55000,8/20/2019 14:00
6582,Madhurima,7,iPhone 11,65000,8/20/2019 15:00
6583,Kedar,2,Flatscreen TV,50000,8/20/2019 16:00
6584,Veeru,3,LG Washing Machine,63999,8/20/2019 17:00
6585,Vijay,9,Flatscreen TV,51999,8/20/2019 18:00
6586,Jaya Chandra,21,iPhone 7s,63000,8/20/2019 19:00
6587,Mohan,24,iPhone 11,75000,8/20/2019 20:00
6588,Karteek,4,iPhone 8,63999,8/20/2019 21:00
6589,Daniel,6,LG Washing Machine,61000,8/20/2019 22:00
6590,Siddhu,18,20in Monitor,55000,8/20/2019 23:00
6591,Sumanth,22,Flatscreen TV,65000,8/21/2019 0:00
6592,Madhurima,7,Apple Airpods Headphones,75000,8/21/2019 1:00
6593,Kedar,2,iPhone 8,59000,8/21/2019 2:00
6594,Shahid,20,iPhone 11,75999,8/21/2019 3:00
6595,Tarun,11,iPhone 8,60000,8/21/2019 4:00
6596,Sumanth,22,Apple Airpods Headphones,50000,8/21/2019 5:00
6597,Daniel,6,LG ThinQ Refrigerator ,61000,8/21/2019 6:00
6598,Karteek,4,Samsung Galaxy S9 Plus,65999,8/21/2019 7:00
6599,Mallikarjun,13,Samsung Galaxy S20,69000,8/21/2019 8:00
6600,Pradhan,17,Apple iPad 10.2-inch,63999,8/21/2019 9:00
6601,Mohan,24,Bose SoundSport Headphones,55999,8/21/2019 10:00
